category_id,category_level1,category_level2,category_level3
1000014820,29,294,3576
1000015144,29,294,3577
1000014822,29,294,3578
1000014824,29,294,3579
1000014826,29,294,3580
1000014830,29,294,3581
1000014474,29,295,3582
1000015198,29,295,3583
1000014476,29,295,3584
1000014478,29,295,3585
1000014480,29,295,3586
1000014482,29,295,3587
1000014484,29,295,3588
1000014486,29,295,3589
1000014488,29,295,3590
1000014490,29,295,3591
1000014833,29,296,3592
1000014835,29,296,3593
1000015121,29,296,3594
1000014839,29,296,3595
1000015178,29,296,3596
1000014857,29,296,3597
1000014859,29,296,3598
1000014861,29,296,3599
1000014863,29,296,3600
1000015211,29,296,3601
1000015163,29,296,3602
1000015119,29,296,3603
1000015217,29,296,3604
1000014867,29,296,3605
1000014873,29,296,3606
1000014877,29,296,3607
1000014879,29,296,3608
1000014883,29,296,3609
1000014885,29,296,3610
1000014887,29,296,3611
1000014889,29,296,3612
1000014895,29,296,3613
1000014901,29,296,3614
1000014905,29,296,3615
1000015148,29,296,3616
1000014947,29,296,3617
1000014907,29,296,3618
1000014909,29,296,3619
1000014911,29,296,3620
1000014871,29,296,3621
1000015155,29,297,3622
1000015161,29,297,3623
1000015157,29,297,3624
1000015153,29,297,3625
1000014914,29,298,3626
1000014916,29,298,3627
1000014918,29,298,3628
1000014920,29,298,3629
1000015208,29,298,3630
1000014922,29,298,3631
1000014924,29,298,3632
1000014926,29,298,3633
1000014930,29,299,3634
1000014932,29,299,3635
1000014934,29,299,3636
1000015093,29,299,3637
1000014938,29,299,3638
1000014942,29,299,3639
1000014940,29,299,3640
1000014944,29,299,3641
1000009579,30,300,3642
1000009581,30,300,3643
1000009583,30,300,3644
1000009585,30,300,3645
1000009593,30,300,3646
1000009587,30,300,3647
1000009589,30,300,3648
1000009591,30,300,3649
1000009577,30,300,3650
1000009598,30,301,3651
1000009602,30,301,3652
1000009606,30,301,3653
1000009612,30,301,3654
1000009632,30,302,3655
1000009634,30,302,3656
1000009628,30,302,3657
1000009640,30,302,3658
1000009642,30,302,3659
1000009644,30,302,3660
1000015079,31,303,3661
1000015083,31,303,3662
1000015103,31,303,3663
1000015081,31,303,3664
1000015042,31,304,3665
1000015044,31,304,3666
1000015046,31,304,3667
1000015030,31,305,3668
1000015032,31,305,3669
1000015074,31,305,3670
1000015038,31,305,3671
1000015034,31,305,3672
1000015036,31,305,3673
1000014992,31,306,3674
1000014994,31,306,3675
1000014996,31,306,3676
1000014998,31,306,3677
1000015002,31,306,3678
1000015006,31,306,3679
1000015101,31,306,3680
1000015008,31,306,3681
1000015012,31,306,3682
1000015016,31,306,3683
1000015024,31,306,3684
1000015099,31,307,3685
1000015060,31,307,3686
1000015062,31,307,3687
1000015064,31,307,3688
1000015066,31,307,3689
1000015068,31,307,3690
1000015070,31,307,3691
1000014988,31,308,3692
1000014990,31,308,3693
1000014978,31,309,3694
1000014964,31,309,3695
1000014968,31,309,3696
1000014976,31,309,3697
1000014974,31,309,3698
1000014966,31,309,3699
1000014972,31,309,3700
1000014970,31,309,3701
1000015076,31,309,3702
1000015488,31,310,3703
1000015490,31,310,3704
1000015492,31,310,3705
1000011481,32,311,3706
1000011483,32,311,3707
1000011485,32,311,3708
1000011487,32,311,3709
1000011505,32,311,3710
1000011519,32,311,3711
1000011566,32,312,3712
1000015946,32,312,3713
1000011522,32,313,3714
1000011524,32,313,3715
1000011530,32,313,3716
1000011580,32,314,3717
1000011582,32,314,3718
1000011586,32,314,3719
1000011600,32,314,3720
1000011588,32,314,3721
1000011590,32,314,3722
1000011596,32,314,3723
1000011598,32,314,3724
1000012024,32,314,3725
1000011594,32,314,3726
1000011605,32,315,3727
1000011609,32,315,3728
1000011631,32,316,3729
1000011665,32,317,3730
1000011675,32,317,3731
1000011684,32,318,3732
1000011686,32,318,3733
1000011690,32,318,3734
1000011696,32,318,3735
1000011688,32,318,3736
1000011700,32,318,3737
1000011702,32,318,3738
1000011704,32,318,3739
1000011706,32,318,3740
1000011711,32,319,3741
1000011715,32,319,3742
1000011717,32,319,3743
1000011719,32,319,3744
1000011993,32,320,3745
1000012017,32,320,3746
1000011734,32,321,3747
1000011732,32,321,3748
1000011736,32,321,3749
1000011738,32,321,3750
1000011740,32,321,3751
1000011742,32,321,3752
1000011744,32,321,3753
1000011748,32,321,3754
1000011756,32,321,3755
1000011754,32,321,3756
1000011760,32,321,3757
1000011765,32,322,3758
1000011769,32,322,3759
1000011798,32,323,3760
1000011804,32,323,3761
1000011817,32,324,3762
1000011829,32,324,3763
1000013089,32,324,3764
1000011831,32,324,3765
1000011849,32,325,3766
1000011853,32,325,3767
1000011855,32,325,3768
1000011860,32,326,3769
1000011872,32,327,3770
1000011877,32,328,3771
1000011893,32,328,3772
1000011889,32,328,3773
1000011879,32,328,3774
1000011883,32,328,3775
1000011896,32,329,3776
1000011904,32,329,3777
1000011900,32,329,3778
1000011902,32,329,3779
1000015421,32,330,3780
1000012022,32,330,3781
1000011945,32,331,3782
1000011947,32,331,3783
1000011953,32,331,3784
1000011955,32,331,3785
1000011959,32,331,3786
1000011961,32,331,3787
1000011963,32,331,3788
1000011965,32,331,3789
1000011967,32,331,3790
1000011981,32,331,3791
1000011971,32,331,3792
1000011973,32,331,3793
1000011975,32,331,3794
1000011977,32,331,3795
1000011979,32,331,3796
1000011913,32,332,3797
1000011915,32,332,3798
1000011919,32,332,3799
1000011926,32,333,3800
1000011930,32,333,3801
1000011942,32,333,3802
1000011984,32,334,3803
1000011644,32,335,3804
1000011646,32,335,3805
1000011634,32,335,3806
1000011638,32,335,3807
1000011636,32,335,3808
1000011642,32,335,3809
1000012105,33,336,3810
1000012107,33,336,3811
1000012109,33,336,3812
1000012117,33,336,3813
1000012113,33,336,3814
1000012115,33,336,3815
1000012119,33,336,3816
1000012121,33,336,3817
1000012111,33,336,3818
1000012123,33,336,3819
1000013437,33,336,3820
1000012124,33,336,3821
1000012127,33,336,3822
1000015607,33,336,3823
1000012129,33,337,3824
1000012131,33,337,3825
1000018758,33,337,3826
1000012133,33,337,3827
1000015182,33,337,3828
1000015204,33,337,3829
1000012139,33,338,3830
1000013439,33,338,3831
1000012141,33,338,3832
1000015192,33,338,3833
1000012143,33,338,3834
1000015215,33,338,3835
1000012145,33,338,3836
1000012147,33,338,3837
1000012151,33,339,3838
1000012153,33,339,3839
1000012155,33,340,3840
1000012608,33,340,3841
1000015568,33,340,3842
1000012439,34,341,3843
1000012447,34,341,3844
1000019520,34,341,3845
1000019484,34,341,3846
1000022487,34,341,3847
1000012441,34,341,3848
1000019518,34,341,3849
1000012443,34,341,3850
1000012451,34,341,3851
1000019534,34,341,3852
1000019478,34,341,3853
1000019476,34,341,3854
1000019480,34,341,3855
1000019474,34,341,3856
1000019486,34,341,3857
1000012647,34,342,3858
1000002548,34,342,3859
1000002546,34,342,3860
1000002650,34,342,3861
1000002544,34,342,3862
1000012655,34,342,3863
1000012653,34,342,3864
1000012645,34,342,3865
1000002553,34,343,3866
1000019522,34,343,3867
1000019488,34,343,3868
1000002557,34,343,3869
1000019524,34,343,3870
1000002561,34,343,3871
1000002563,34,343,3872
1000019526,34,343,3873
1000019528,34,343,3874
1000002565,34,343,3875
1000019492,34,344,3876
1000020711,34,344,3877
1000003240,34,344,3878
1000002574,34,344,3879
1000002576,34,344,3880
1000019530,34,344,3881
1000002584,34,344,3882
1000002578,34,344,3883
1000002580,34,344,3884
1000019498,34,344,3885
1000002582,34,344,3886
1000015574,34,344,3887
1000019496,34,344,3888
1000008080,34,344,3889
1000002586,34,344,3890
1000002588,34,344,3891
1000002615,34,345,3892
1000002619,34,345,3893
1000002627,34,345,3894
1000019502,34,345,3895
1000002633,34,345,3896
1000016978,34,345,3897
1000002617,34,345,3898
1000002623,34,345,3899
1000002629,34,345,3900
1000002621,34,345,3901
1000015387,34,346,3902
1000002593,34,346,3903
1000002597,34,346,3904
1000015888,34,346,3905
1000019510,34,346,3906
1000019504,34,346,3907
1000015882,34,346,3908
1000019508,34,346,3909
1000002601,34,346,3910
1000002591,34,346,3911
1000002604,34,346,3912
1000002606,34,346,3913
1000015389,34,346,3914
1000002608,34,346,3915
1000002610,34,346,3916
1000019532,34,346,3917
1000003246,34,346,3918
1000018556,34,346,3919
1000002612,34,346,3920
1000015884,34,346,3921
1000019514,34,347,3922
1000002516,34,347,3923
1000002655,34,347,3924
1000002520,34,347,3925
1000012457,34,347,3926
1000003242,34,347,3927
1000002522,34,347,3928
1000002526,34,347,3929
1000003236,34,347,3930
1000015364,34,347,3931
1000019512,34,347,3932
1000002666,34,347,3933
1000002664,34,347,3934
1000002636,34,348,3935
1000007300,34,348,3936
1000016075,34,348,3937
1000002638,34,348,3938
1000002648,34,348,3939
1000002640,34,348,3940
1000016077,34,348,3941
1000002644,34,348,3942
1000016079,34,348,3943
1000008662,34,348,3944
1000002642,34,348,3945
1000002652,34,348,3946
1000002646,34,348,3947
1000019516,34,348,3948
1000018278,35,349,3949
1000018308,35,349,3950
1000018280,35,349,3951
1000018282,35,349,3952
1000018284,35,349,3953
1000018286,35,349,3954
1000018288,35,349,3955
1000018290,35,349,3956
1000018292,35,349,3957
1000018294,35,349,3958
1000018296,35,349,3959
1000018298,35,349,3960
1000018300,35,349,3961
1000018302,35,349,3962
1000018304,35,349,3963
1000018306,35,349,3964
1000018326,35,350,3965
1000018323,35,350,3966
1000018313,35,350,3967
1000018314,35,350,3968
1000018317,35,350,3969
1000018319,35,350,3970
1000018328,35,350,3971
1000018330,35,350,3972
1000018332,35,350,3973
1000018334,35,350,3974
1000018336,35,350,3975
1000018338,35,350,3976
1000018340,35,350,3977
1000007916,36,351,3978
1000007882,36,351,3979
1000007886,36,351,3980
1000007888,36,351,3981
1000007890,36,351,3982
1000007892,36,351,3983
1000007894,36,351,3984
1000007898,36,351,3985
1000007900,36,351,3986
1000007902,36,351,3987
1000007906,36,351,3988
1000008556,36,351,3989
1000007914,36,351,3990
1000007920,36,351,3991
1000007918,36,351,3992
1000007922,36,351,3993
1000007924,36,351,3994
1000007926,36,351,3995
1000007904,36,351,3996
1000007255,36,352,3997
1000004417,36,352,3998
1000004415,36,352,3999
1000004390,36,352,4000
1000004384,36,352,4001
1000004382,36,352,4002
1000004392,36,352,4003
1000004377,36,352,4004
1000004396,36,352,4005
1000004398,36,352,4006
1000004400,36,352,4007
1000004375,36,352,4008
1000004402,36,352,4009
1000004379,36,352,4010
1000004411,36,352,4011
1000004408,36,352,4012
1000004386,36,352,4013
1000004413,36,352,4014
1000004373,36,352,4015
1000004371,36,352,4016
1000004406,36,352,4017
1000004394,36,352,4018
1000012612,36,353,4019
1000004486,36,353,4020
1000004474,36,353,4021
1000009303,36,353,4022
1000004484,36,353,4023
1000004490,36,353,4024
1000014254,36,353,4025
1000015580,36,353,4026
1000007282,36,353,4027
1000012616,36,353,4028
1000004476,36,353,4029
1000004478,36,353,4030
1000004488,36,353,4031
1000004482,36,353,4032
1000012622,36,353,4033
1000004465,36,354,4034
1000004467,36,354,4035
1000004471,36,354,4036
1000004469,36,354,4037
1000004420,36,355,4038
1000004422,36,355,4039
1000004424,36,355,4040
1000012827,36,355,4041
1000004434,36,355,4042
1000004436,36,355,4043
1000004442,36,355,4044
1000004444,36,355,4045
1000004454,36,355,4046
1000004456,36,355,4047
1000012661,36,355,4048
1000004458,36,355,4049
1000012813,36,355,4050
1000004428,36,355,4051
1000012817,36,355,4052
1000012819,36,355,4053
1000012821,36,355,4054
1000004432,36,355,4055
1000012823,36,355,4056
1000012825,36,355,4057
1000012829,36,355,4058
1000012831,36,355,4059
1000012833,36,355,4060
1000004438,36,355,4061
1000004440,36,355,4062
1000004446,36,355,4063
1000004448,36,355,4064
1000012837,36,355,4065
1000012839,36,355,4066
1000012841,36,355,4067
1000012843,36,355,4068
1000004450,36,355,4069
1000012845,36,355,4070
1000012847,36,355,4071
1000012849,36,355,4072
1000012851,36,355,4073
1000012853,36,355,4074
1000012663,36,355,4075
1000004452,36,355,4076
1000019633,37,356,4077
1000010722,37,356,4078
1000020783,37,356,4079
1000010706,37,356,4080
1000019637,37,356,4081
1000010724,37,356,4082
1000010708,37,356,4083
1000010726,37,356,4084
1000010718,37,356,4085
1000010712,37,356,4086
1000010714,37,356,4087
1000010716,37,356,4088
1000019631,37,356,4089
1000019629,37,356,4090
1000020777,37,356,4091
1000010732,37,356,4092
1000020793,37,356,4093
1000020816,37,356,4094
1000020789,37,356,4095
1000020795,37,356,4096
1000011367,37,356,4097
1000019635,37,356,4098
1000010730,37,356,4099
1000010720,37,356,4100
1000012583,37,356,4101
1000010734,37,356,4102
1000010737,37,357,4103
1000010739,37,357,4104
1000010754,37,358,4105
1000010756,37,358,4106
1000019639,37,359,4107
1000010763,37,359,4108
1000010759,37,359,4109
1000019643,37,359,4110
1000010761,37,359,4111
1000010766,37,360,4112
1000010768,37,360,4113
1000010771,37,361,4114
1000010773,37,361,4115
1000010778,37,362,4116
1000019645,37,362,4117
1000010780,37,362,4118
1000010782,37,362,4119
1000019647,37,362,4120
1000019655,37,362,4121
1000015576,37,362,4122
1000019698,37,363,4123
1000019623,37,364,4124
1000019736,37,364,4125
1000020810,37,364,4126
1000020808,37,364,4127
1000010787,37,365,4128
1000010789,37,365,4129
1000019671,37,365,4130
1000010791,37,365,4131
1000010793,37,365,4132
1000019657,37,365,4133
1000010803,37,365,4134
1000010806,37,366,4135
1000019679,37,366,4136
1000010808,37,366,4137
1000010812,37,366,4138
1000010816,37,366,4139
1000010820,37,366,4140
1000010826,37,366,4141
1000010830,37,366,4142
1000010832,37,366,4143
1000010834,37,366,4144
1000010836,37,366,4145
1000010840,37,366,4146
1000010842,37,366,4147
1000012587,37,366,4148
1000010844,37,366,4149
1000019618,37,367,4150
1000019594,37,367,4151
1000019604,37,367,4152
1000019620,37,367,4153
1000019608,37,367,4154
1000020796,37,367,4155
1000020800,37,367,4156
1000019616,37,367,4157
1000010847,37,368,4158
1000010851,37,368,4159
1000010849,37,368,4160
1000010855,37,368,4161
1000010857,37,368,4162
1000010859,37,368,4163
1000010863,37,368,4164
1000010865,37,368,4165
1000019726,37,368,4166
1000019728,37,368,4167
1000010868,37,369,4168
1000010874,37,369,4169
1000019734,37,369,4170
1000010876,37,369,4171
1000017683,37,369,4172
1000010878,37,369,4173
1000010882,37,369,4174
1000010884,37,369,4175
1000010887,37,370,4176
1000019742,37,370,4177
1000010891,37,370,4178
1000010893,37,370,4179
1000012694,38,371,4180
1000012461,38,372,4181
1000012081,38,373,4182
1000013174,38,374,4183
1000012086,38,375,4184
1000012468,38,376,4185
1000008405,38,377,4186
1000007698,38,377,4187
1000008492,38,377,4188
1000012925,38,377,4189
1000001167,38,377,4190
1000001163,38,377,4191
1000008401,38,377,4192
1000001176,38,377,4193
1000008395,38,377,4194
1000007879,38,377,4195
1000001172,38,377,4196
1000016763,38,378,4197
1000016761,38,378,4198
1000008423,38,378,4199
1000016767,38,378,4200
1000012030,38,378,4201
1000008431,38,378,4202
1000008425,38,378,4203
1000012929,38,378,4204
1000012032,38,378,4205
1000015481,38,379,4206
1000012037,38,380,4207
1000012039,38,380,4208
1000012041,38,380,4209
1000012045,38,380,4210
1000012047,38,380,4211
1000012043,38,380,4212
1000008441,38,67,4213
1000012074,38,67,4214
1000012064,38,381,4215
1000012624,38,381,4216
1000012058,38,381,4217
1000012060,38,381,4218
1000012050,38,381,4219
1000016769,38,381,4220
1000012066,38,381,4221
1000012052,38,381,4222
1000008153,39,382,4223
1000008221,39,383,4224
1000009244,40,384,4225
1000000271,41,385,4226
1000000273,41,385,4227
1000000277,41,385,4228
1000007748,41,385,4229
1000000280,41,385,4230
1000000282,41,385,4231
1000000285,41,385,4232
1000000287,41,385,4233
1000000289,41,385,4234
1000000291,41,385,4235
1000000293,41,385,4236
1000000295,41,385,4237
1000000297,41,385,4238
1000000887,41,385,4239
1000000300,41,385,4240
1000000302,41,385,4241
1000007758,41,385,4242
1000013171,41,385,4243
1000000304,41,385,4244
1000007744,41,385,4245
1000000966,41,385,4246
1000000306,41,385,4247
1000001132,41,385,4248
1000000345,41,386,4249
1000017689,41,386,4250
1000000359,41,386,4251
1000000357,41,386,4252
1000000355,41,386,4253
1000007764,41,386,4254
1000000351,41,386,4255
1000000822,41,386,4256
1000000349,41,386,4257
1000000347,41,386,4258
1000000818,41,387,4259
1000017693,41,387,4260
1000007754,41,387,4261
1000000816,41,387,4262
1000000364,41,388,4263
1000000366,41,388,4264
1000000368,41,388,4265
1000000370,41,388,4266
1000000372,41,388,4267
1000000373,41,388,4268
1000000377,41,389,4269
1000000379,41,389,4270
1000013216,41,389,4271
1000000381,41,389,4272
1000000383,41,389,4273
1000000387,41,389,4274
1000000389,41,389,4275
1000000830,41,389,4276
1000000566,41,390,4277
1000003155,41,390,4278
1000000569,41,390,4279
1000000574,41,390,4280
1000017699,41,390,4281
1000000576,41,390,4282
1000017703,41,390,4283
1000000572,41,390,4284
1000017697,41,390,4285
1000000568,41,390,4286
1000007742,41,390,4287
1000017701,41,390,4288
1000000580,41,390,4289
1000000582,41,390,4290
1000000584,41,390,4291
1000000414,41,391,4292
1000000416,41,391,4293
1000000418,41,391,4294
1000013214,41,391,4295
1000000420,41,391,4296
1000007162,41,391,4297
1000000422,41,391,4298
1000000424,41,391,4299
1000000426,41,391,4300
1000000428,41,391,4301
1000017717,41,392,4302
1000017707,41,392,4303
1000000802,41,392,4304
1000000397,41,392,4305
1000017715,41,392,4306
1000000751,41,392,4307
1000000753,41,392,4308
1000000401,41,392,4309
1000017711,41,392,4310
1000000828,41,392,4311
1000000757,41,392,4312
1000000405,41,392,4313
1000000761,41,392,4314
1000017705,41,392,4315
1000000763,41,392,4316
1000017713,41,392,4317
1000000769,41,392,4318
1000000407,41,392,4319
1000000409,41,392,4320
1000017709,41,392,4321
1000000411,41,392,4322
1000015311,41,392,4323
1000000431,41,393,4324
1000000433,41,393,4325
1000000459,41,393,4326
1000000435,41,393,4327
1000000441,41,393,4328
1000000439,41,393,4329
1000017721,41,393,4330
1000000461,41,393,4331
1000017719,41,393,4332
1000017723,41,393,4333
1000000443,41,393,4334
1000000445,41,393,4335
1000003544,41,393,4336
1000000447,41,393,4337
1000017725,41,393,4338
1000017727,41,393,4339
1000000451,41,393,4340
1000000457,41,393,4341
1000000483,41,394,4342
1000001182,41,394,4343
1000000485,41,394,4344
1000000487,41,394,4345
1000000489,41,394,4346
1000000491,41,394,4347
1000000495,41,394,4348
1000000497,41,394,4349
1000000499,41,394,4350
1000000799,41,394,4351
1000000501,41,394,4352
1000007772,41,395,4353
1000000464,41,395,4354
1000000466,41,395,4355
1000000468,41,395,4356
1000000470,41,395,4357
1000000472,41,395,4358
1000017735,41,395,4359
1000017733,41,395,4360
1000000476,41,395,4361
1000000478,41,395,4362
1000017731,41,395,4363
1000000480,41,395,4364
1000007766,41,395,4365
1000000504,41,396,4366
1000000506,41,396,4367
1000000508,41,396,4368
1000000510,41,396,4369
1000000512,41,396,4370
1000000514,41,396,4371
1000000516,41,396,4372
1000000518,41,396,4373
1000000520,41,396,4374
1000000522,41,396,4375
1000000524,41,396,4376
1000000526,41,396,4377
1000000528,41,396,4378
1000000530,41,396,4379
1000000532,41,396,4380
1000000534,41,396,4381
1000000536,41,396,4382
1000000538,41,396,4383
1000000540,41,396,4384
1000000542,41,396,4385
1000003373,41,396,4386
1000000544,41,396,4387
1000000546,41,396,4388
1000000548,41,396,4389
1000000552,41,396,4390
1000000804,41,397,4391
1000015565,41,397,4392
1000000795,41,397,4393
1000007750,41,397,4394
1000007760,41,397,4395
1000000555,41,397,4396
1000015555,41,397,4397
1000007762,41,397,4398
1000000793,41,397,4399
1000000557,41,397,4400
1000000559,41,397,4401
1000000561,41,397,4402
1000000563,41,397,4403
1000017740,41,397,4404
1000007768,41,397,4405
1000001266,42,398,4406
1000001254,42,398,4407
1000001256,42,398,4408
1000001252,42,398,4409
1000001258,42,398,4410
1000001260,42,398,4411
1000020661,42,399,4412
1000007249,42,399,4413
1000020667,42,399,4414
1000001288,42,400,4415
1000001296,42,400,4416
1000001280,42,400,4417
1000001284,42,400,4418
1000001282,42,400,4419
1000001286,42,400,4420
1000001292,42,400,4421
1000008387,42,400,4422
1000003540,42,400,4423
1000009918,42,400,4424
1000001294,42,400,4425
1000001290,42,400,4426
1000001299,42,401,4427
1000001305,42,401,4428
1000001303,42,401,4429
1000001591,42,401,4430
1000013187,42,401,4431
1000001589,42,401,4432
1000001585,42,402,4433
1000007251,42,402,4434
1000001233,42,402,4435
1000001275,42,403,4436
1000001273,42,403,4437
1000001579,42,403,4438
1000001277,42,403,4439
1000015369,42,404,4440
1000015371,42,404,4441
1000001240,42,405,4442
1000014002,42,405,4443
1000018817,43,406,4444
1000019365,43,406,4445
1000019369,43,406,4446
1000019373,43,406,4447
1000019375,43,406,4448
1000018949,43,407,4449
1000019156,43,407,4450
1000019804,43,407,4451
1000019041,43,407,4452
1000019172,43,407,4453
1000018951,43,408,4454
1000018823,43,408,4455
1000019840,43,408,4456
1000019075,43,408,4457
1000019209,43,408,4458
1000019098,43,408,4459
1000018792,43,409,4460
1000008082,43,409,4461
1000018798,43,409,4462
1000007148,43,409,4463
1000006306,43,409,4464
1000019002,43,409,4465
1000007180,43,409,4466
1000019278,43,409,4467
1000007182,43,409,4468
1000019014,43,409,4469
1000018790,43,409,4470
1000019006,43,409,4471
1000006308,43,409,4472
1000018794,43,409,4473
1000006310,43,409,4474
1000019280,43,409,4475
1000007178,43,409,4476
1000007284,43,409,4477
1000019008,43,409,4478
1000006320,43,409,4479
1000006312,43,409,4480
1000006314,43,409,4481
1000006316,43,409,4482
1000018796,43,409,4483
1000006318,43,409,4484
1000007265,43,410,4485
1000006344,43,410,4486
1000015914,43,410,4487
1000006346,43,410,4488
1000019856,43,410,4489
1000006348,43,410,4490
1000019382,43,410,4491
1000007166,43,410,4492
1000015916,43,410,4493
1000019440,43,410,4494
1000019858,43,410,4495
1000019417,43,410,4496
1000019861,43,410,4497
1000019863,43,410,4498
1000006352,43,410,4499
1000006350,43,410,4500
1000006354,43,410,4501
1000019867,43,410,4502
1000006356,43,410,4503
1000006358,43,410,4504
1000019869,43,410,4505
1000006360,43,410,4506
1000006364,43,410,4507
1000006366,43,410,4508
1000006362,43,410,4509
1000019873,43,410,4510
1000019421,43,410,4511
1000006374,43,410,4512
1000006376,43,410,4513
1000006378,43,410,4514
1000019875,43,410,4515
1000019877,43,410,4516
1000006380,43,410,4517
1000006382,43,410,4518
1000006384,43,410,4519
1000006370,43,410,4520
1000006386,43,410,4521
1000007174,43,410,4522
1000006390,43,410,4523
1000007170,43,410,4524
1000006394,43,410,4525
1000006396,43,410,4526
1000007176,43,410,4527
1000006398,43,410,4528
1000006388,43,410,4529
1000019881,43,410,4530
1000019883,43,410,4531
1000006400,43,410,4532
1000019885,43,410,4533
1000006406,43,410,4534
1000007168,43,410,4535
1000006408,43,410,4536
1000006410,43,410,4537
1000006412,43,410,4538
1000006414,43,410,4539
1000019289,43,410,4540
1000006372,43,410,4541
1000006416,43,410,4542
1000006404,43,410,4543
1000006418,43,410,4544
1000006420,43,410,4545
1000006423,43,411,4546
1000018910,43,411,4547
1000006425,43,411,4548
1000006429,43,411,4549
1000018808,43,411,4550
1000006431,43,411,4551
1000019901,43,411,4552
1000006439,43,411,4553
1000006443,43,411,4554
1000019102,43,411,4555
1000019296,43,412,4556
1000018904,43,413,4557
1000018906,43,413,4558
1000019386,43,413,4559
1000006452,43,414,4560
1000006450,43,414,4561
1000006454,43,414,4562
1000006456,43,414,4563
1000006458,43,414,4564
1000006460,43,414,4565
1000006462,43,414,4566
1000007150,43,414,4567
1000019444,43,414,4568
1000019433,43,414,4569
1000019964,43,414,4570
1000006465,43,414,4571
1000006467,43,414,4572
1000019971,43,414,4573
1000006473,43,414,4574
1000019975,43,414,4575
1000018082,43,414,4576
1000007221,43,414,4577
1000019977,43,414,4578
1000006477,43,414,4579
1000019425,43,414,4580
1000006479,43,414,4581
1000006481,43,414,4582
1000019979,43,414,4583
1000019981,43,414,4584
1000006489,43,414,4585
1000006491,43,414,4586
1000006493,43,414,4587
1000006495,43,414,4588
1000006499,43,414,4589
1000019985,43,414,4590
1000019973,43,414,4591
1000007152,43,414,4592
1000006503,43,414,4593
1000006505,43,414,4594
1000006509,43,414,4595
1000006511,43,414,4596
1000008092,43,414,4597
1000006513,43,414,4598
1000006514,43,414,4599
1000017177,43,414,4600
1000018953,43,415,4601
1000019991,43,415,4602
1000018985,43,415,4603
1000019028,43,415,4604
1000018826,43,415,4605
1000018828,43,415,4606
1000019995,43,415,4607
1000019997,43,415,4608
1000018859,43,415,4609
1000020001,43,415,4610
1000019065,43,415,4611
1000019077,43,415,4612
1000019018,43,415,4613
1000020007,43,415,4614
1000019081,43,415,4615
1000020003,43,415,4616
1000020015,43,415,4617
1000018956,43,416,4618
1000020031,43,416,4619
1000021518,43,417,4620
1000006545,43,417,4621
1000006549,43,417,4622
1000006551,43,417,4623
1000006553,43,417,4624
1000006559,43,417,4625
1000007393,43,417,4626
1000007399,43,417,4627
1000006561,43,417,4628
1000021464,43,417,4629
1000006565,43,417,4630
1000006567,43,417,4631
1000006569,43,417,4632
1000006574,43,417,4633
1000006576,43,417,4634
1000006578,43,417,4635
1000006580,43,417,4636
1000006582,43,417,4637
1000006584,43,417,4638
1000018958,43,418,4639
1000006589,43,418,4640
1000006591,43,418,4641
1000018830,43,418,4642
1000006593,43,418,4643
1000019419,43,418,4644
1000006599,43,418,4645
1000020093,43,418,4646
1000012793,43,418,4647
1000006607,43,418,4648
1000006611,43,418,4649
1000006613,43,418,4650
1000018960,43,419,4651
1000018833,43,419,4652
1000020111,43,419,4653
1000020113,43,419,4654
1000020117,43,419,4655
1000019090,43,419,4656
1000020125,43,419,4657
1000019092,43,419,4658
1000006617,43,420,4659
1000006619,43,420,4660
1000006621,43,420,4661
1000006623,43,420,4662
1000012857,43,420,4663
1000007164,43,420,4664
1000006629,43,420,4665
1000006631,43,420,4666
1000006633,43,420,4667
1000006635,43,420,4668
1000019333,43,420,4669
1000019032,43,421,4670
1000019035,43,421,4671
1000018993,43,422,4672
1000019188,43,422,4673
1000019189,43,422,4674
1000019016,43,422,4675
1000019355,43,423,4676
1000018930,43,423,4677
1000019024,43,423,4678
1000018870,43,423,4679
1000019388,43,423,4680
1000019423,43,423,4681
1000019263,43,423,4682
1000006653,43,424,4683
1000020135,43,424,4684
1000019104,43,424,4685
1000019249,43,424,4686
1000006673,43,424,4687
1000006671,43,424,4688
1000022427,43,424,4689
1000019259,43,424,4690
1000018788,43,424,4691
1000006685,43,424,4692
1000019220,43,424,4693
1000007401,43,424,4694
1000007158,43,424,4695
1000006687,43,424,4696
1000018873,43,425,4697
1000018875,43,425,4698
1000018877,43,425,4699
1000018879,43,425,4700
1000018883,43,425,4701
1000018885,43,425,4702
1000018886,43,425,4703
1000018888,43,425,4704
1000018891,43,425,4705
1000018893,43,425,4706
1000018881,43,425,4707
1000018897,43,425,4708
1000018899,43,425,4709
1000018901,43,425,4710
1000006696,43,426,4711
1000006698,43,426,4712
1000006700,43,426,4713
1000020137,43,426,4714
1000006702,43,426,4715
1000006704,43,426,4716
1000006706,43,426,4717
1000006726,43,426,4718
1000020167,43,426,4719
1000018861,43,426,4720
1000006710,43,426,4721
1000006712,43,426,4722
1000006714,43,426,4723
1000006716,43,426,4724
1000006718,43,426,4725
1000006720,43,426,4726
1000006722,43,426,4727
1000006694,43,426,4728
1000006724,43,426,4729
1000020153,43,426,4730
1000006728,43,426,4731
1000006730,43,426,4732
1000006732,43,426,4733
1000007223,43,426,4734
1000020157,43,426,4735
1000006734,43,426,4736
1000006736,43,426,4737
1000006738,43,426,4738
1000006740,43,426,4739
1000006742,43,426,4740
